3380090	Vénus	Venus	Venus,Vénus	5.18935	-52.97523	P	PPLQ	GF		GF	973	9731	97312	0		29	America/Cayenne	2016-06-22
3380091	Venise	Venise	Venise	4.00774	-52.95944	L	LCTY	GF		00				0		153	America/Cayenne	2015-06-08
3380092	Îlet Vendôme	Ilet Vendome	Ilet Vendome,Îlet Vendôme	4.33118	-52.05763	T	ISL	GF		00				0		5	America/Cayenne	2015-06-08
3380093	Veleda	Veleda		4.7491	-54.0186	L	LCTY	GF		00				0		95	America/Cayenne	2011-04-19
3380094	Crique Vénot	Crique Venot	Crique Vecot,Crique Venot,Crique Vécot,Crique Vénot	5.37233	-53.18911	H	STM	GF		00				0		26	America/Cayenne	2015-07-03
3380095	Crique Vécot	Crique Vecot	Crique Vecot,Crique Vécot	5.2618	-52.73958	H	CRKT	GF		00				0		-9999	America/Cayenne	2015-07-03
3380096	Saut Vata	Saut Vata	Saut Vata	4.86338	-52.96192	H	RPDS	GF		00				0		42	America/Cayenne	2015-06-08
3380097	Saut Vase	Saut Vase	Saut Cambrouze,Saut Vase	3.38017	-52.74237	H	RPDS	GF		00				0		91	America/Cayenne	2015-06-08
3380098	Crique Vase	Crique Vase		5.36667	-52.85	H	STM	GF		00				0		10	America/Cayenne	1993-12-15
3380099	Valide	Valide	Valide	3.86558	-53.36267	L	LCTY	GF		00				0		130	America/Cayenne	2015-06-08
3380100	Saut Maman Valentin	Saut Maman Valentin	Saut Maman Valentin,Saut Valentin	5.333	-53.66022	H	RPDS	GF		00				0		13	America/Cayenne	2015-07-03
3380101	Crique Valentin	Crique Valentin	Crique Valentin	5.31532	-53.66159	H	STM	GF		00				0		26	America/Cayenne	2015-07-03
3380102	Valentin	Valentin	Valentin	5.31426	-53.66628	L	LCTY	GF		00				0		52	America/Cayenne	2015-07-03
3380103	Crique Vaches	Crique Vaches	Crique Vaches	5.61538	-53.99804	H	STM	GF		00				0		0	America/Cayenne	2015-07-03
